name,position,recent_team,season,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_2pt_conversions,target_share,air_yards_share,fantasy_points,fantasy_points_ppr,total_yards,games,pass_ypg,rush_ypg,rec_ypg,ppg,ypg,ypa,ypc,ypr,touches,ypt,comp_percentage,int_percentage,pass_td_percentage,rush_td_percentage,rec_td_percentage,total_tds,td_percentage,pr,ht,wt
Marc Bulger,QB,LA,2009,140,247,1469,5,6,14,85,4,1,1891,690,78,0,8,22,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66.96,66.96,1491,9,163.22,2.44,0,7.44,165.67,5.95,2.75,0,255,5.85,0.567,0.024,0.02,0,0,5,0.02,75.08,6-2,208
Marc Mariani,WR,CHI,2015,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,33,300,0,0,0,313,130,19,0,1.08883873745799,1.18204322829843,30,52,300,11,0,0,27.27,4.73,27.27,0,0,13.64,22,13.64,0,0,0,0,0,0,0,33.87,0,0
Marc Mariani,WR,TEN,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-4,0,0,0,0.0858505573123694,-0.0327868834137917,12,12,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,33.87,0,0
Marc Mariani,WR,TEN,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,5,12,24,0,0,0,84,15,0,0,0.321079587563872,0.302724114619196,8.8,13.8,28,11,0,0.36,2.18,1.25,2.55,0,4,4.8,6,4.67,0,0,0,0,0,0,0,33.87,0,0
Marc Mariani,WR,TEN,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,15,1,0,15,0,1.5,15,0,15,0,1,15,0,0,0,0,0,0,0,33.87,0,0
Marcedes Lewis,TE,GB,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,39,0,0,0,5,31,1,0,0.125529846176505,0.0221732505597174,3.9,6.9,39,4,0,0,9.75,1.72,9.75,0,0,13,3,13,0,0,0,0,0,0,0,33.87,6-6,261
Marcedes Lewis,TE,GB,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,156,1,0,0,109,82,8,0,0.583476088941097,0.388606301508844,21.6,36.6,156,12,0,0,13,3.05,13,0,0,10.4,15,10.4,0,0,0,0,0.067,1,0.067,33.87,6-6,261
Marcedes Lewis,TE,GB,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,107,3,0,0,111,57,6,0,0.557761957868934,0.426756602711976,28.7,38.7,107,10,0,0,10.7,3.87,10.7,0,0,10.7,10,10.7,0,0,0,0,0.3,3,0.3,33.87,6-6,261
Marcedes Lewis,TE,GB,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,214,0,1,0,103,144,10,0,0.841074876487255,0.412532908376306,21.4,44.4,214,13,0,0,16.46,3.42,16.46,0,0,9.3,23,9.3,0,0,0,0,0,0,0,33.87,6-6,261
Marcedes Lewis,TE,GB,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,66,2,0,0,58,14,5,1,0.224951807409525,0.201813864521682,20.6,26.6,66,6,0,0,11,4.43,11,0,0,11,6,11,0,0,0,0,0.333,2,0.333,33.87,6-6,261
Marcedes Lewis,TE,JAX,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,126,1,0,0,76,50,6,0,0.792023181915283,0.762732390314341,18.6,31.6,126,8,0,0,15.75,3.95,15.75,0,0,9.69,13,9.69,0,0,0,0,0.077,1,0.077,33.87,6-6,261
Marcedes Lewis,TE,JAX,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,391,2,0,0,274,117,22,0,1.95560164004564,1.8463335512206,51.1,88.1,391,13,0,0,30.08,6.78,30.08,0,0,10.57,37,10.57,0,0,0,0,0.054,2,0.054,33.87,6-6,261
Marcedes Lewis,TE,JAX,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,44,489,2,0,0,359,173,21,0,1.90249907597899,2.33792366832495,60.9,101.9,489,15,0,0,32.6,6.79,32.6,0,0,11.93,41,11.93,0,0,0,0,0.049,2,0.049,33.87,6-6,261
Marcedes Lewis,TE,JAX,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,59,518,2,1,0,642,166,20,0,1.83498102426529,2.40844955667853,63.8,95.8,518,15,0,0,34.53,6.39,34.53,0,0,16.19,32,16.19,0,0,0,0,0.062,2,0.062,33.87,6-6,261
Marcedes Lewis,TE,JAX,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,89,700,10,2,2,663,261,37,0,3.02815803140402,2.68859080225229,126,184,700,16,0,0,43.75,11.5,43.75,0,0,12.07,58,12.07,0,0,0,0,0.172,10,0.172,33.87,6-6,261
Marcedes Lewis,TE,JAX,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,85,460,0,0,0,725,154,22,0,2.84379531443119,3.08632420748472,46,85,460,15,0,0,30.67,5.67,30.67,0,0,11.79,39,11.79,0,0,0,0,0,0,0,33.87,6-6,261
Marcedes Lewis,TE,JAX,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,77,540,4,0,0,519,244,25,0,2.05493482574821,1.4708249643445,78,130,540,15,0,0,36,8.67,36,0,0,10.38,52,10.38,0,0,0,0,0.077,4,0.077,33.87,6-6,261
Marcedes Lewis,TE,JAX,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,47,359,4,1,1,324,225,17,0,1.34256838262081,1.38519124500454,57.9,82.9,359,10,0,0,35.9,8.29,35.9,0,0,14.36,25,14.36,0,0,0,0,0.16,4,0.16,33.87,6-6,261
Marcedes Lewis,TE,JAX,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31,206,2,0,0,200,141,10,0,0.899221546947956,0.935582492500544,32.6,50.6,206,8,0,0,25.75,6.32,25.75,0,0,11.44,18,11.44,0,0,0,0,0.111,2,0.111,33.87,6-6,261
Marcedes Lewis,TE,JAX,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,37,226,0,0,0,255,161,8,0,0.993856167420745,0.705310058081523,22.6,38.6,226,15,0,0,15.07,2.57,15.07,0,0,14.12,16,14.12,0,0,0,0,0,0,0,33.87,6-6,261
Marcedes Lewis,TE,JAX,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,169,1,0,0,139,106,9,0,0.702017068862915,0.406194509239867,22.9,42.9,169,10,0,0,16.9,4.29,16.9,0,0,8.45,20,8.45,0,0,0,0,0.05,1,0.05,33.87,6-6,261
Marcedes Lewis,TE,JAX,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,48,318,5,0,0,384,163,18,1,1.53988162055612,1.59007504209876,63.8,87.8,318,16,0,0,19.88,5.49,19.88,0,0,13.25,24,13.25,0,0,0,0,0.208,5,0.208,33.87,6-6,261
Marcel Jensen,TE,JAX,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,5,3,0,0,0.0322580635547638,0.0181159414350987,0.8,1.8,8,1,0,0,8,1.8,8,0,0,8,1,8,0,0,0,0,0,0,0,33.87,6-6,259
Marcel Shipp,RB,ARI,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,188,834,6,3,3,43,0,38,49,413,3,1,1,0,0,13,0,1.48757560737431,0,170.7,208.7,1247,14,0,59.57,29.5,14.91,89.07,0,4.44,10.87,226,5.52,0,0,0,0.032,0.079,9,0.04,33.87,5-11,222
Marcel Shipp,RB,ARI,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,228,830,0,3,3,37,0,30,37,184,0,0,0,0,0,6,0,1.11430123262107,0,95.4,125.4,1014,16,0,51.88,11.5,7.84,63.38,0,3.64,6.13,258,3.93,0,0,0,0,0,0,0,33.87,5-11,222
Marcel Shipp,RB,ARI,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,157,451,0,4,3,23,0,35,35,255,0,0,0,0,0,8,0,1.49746544659138,0,64.6,99.6,706,15,0,30.07,17,6.64,47.07,0,2.87,7.29,192,3.68,0,0,0,0,0,0,0,33.87,5-11,222
Marcel Shipp,RB,ARI,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,17,41,4,0,0,8,0,6,6,60,0,0,0,18,42,3,0,0.308904841542244,0.110444604419172,34.1,40.1,101,8,0,5.12,7.5,5.01,12.62,0,2.41,10,23,4.39,0,0,0,0.235,0,4,0.174,33.87,5-11,222
Marcel Shipp,RB,ARI,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,15,41,1,0,0,5,0,4,4,25,0,0,0,-4,29,0,0,0.16997354850173,-0.0513487914577127,12.6,16.6,66,9,0,4.56,2.78,1.84,7.33,0,2.73,6.25,19,3.47,0,0,0,0.067,0,1,0.053,33.87,5-11,222
Marcell Ateman,WR,LV,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,31,154,1,0,0,339,31,7,0,0.959975011646748,1.21550878882408,21.4,36.4,154,6,0,0,25.67,6.07,25.67,0,0,10.27,15,10.27,0,0,0,0,0.067,1,0.067,33.87,6-4,216
Marcell Ateman,WR,LV,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,116,0,1,1,128,19,4,0,0.270329840481281,0.452785239554942,9.6,14.6,116,4,0,0,29,3.65,29,0,0,23.2,5,23.2,0,0,0,0,0,0,0,33.87,6-4,216
Marcellus Rivers,TE,HOU,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,168,0,0,0,0,0,9,0,1.30313988961279,0,16.8,40.8,168,11,0,0,15.27,3.71,15.27,0,0,7,24,7,0,0,0,0,0,0,0,33.87,6-4,247
Marcellus Rivers,TE,NYG,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,2,0,0,0,0,2,0,0.169043472036719,0,13.1,16.1,11,5,0,0,2.2,3.22,2.2,0,0,3.67,3,3.67,0,0,0,0,0.667,2,0.667,33.87,6-4,247
Marcellus Rivers,TE,NYG,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,25,1,0,0,0,0,1,1,0.0682870373129845,0,10.5,12.5,25,3,0,0,8.33,4.17,8.33,0,0,12.5,2,12.5,0,0,0,0,0.5,1,0.5,33.87,6-4,247
Marcellus Rivers,TE,NYG,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,155,0,0,0,0,0,9,0,0.546823348850012,0,15.5,32.5,155,6,0,0,25.83,5.42,25.83,0,0,9.12,17,9.12,0,0,0,0,0,0,0,33.87,6-4,247
Marcellus Rivers,TE,NYG,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,36,1,0,0,0,0,3,0,0.411520583555102,0,9.6,14.6,36,6,0,0,6,2.43,6,0,0,7.2,5,7.2,0,0,0,0,0.2,1,0.2,33.87,6-4,247
Marco Battaglia,TE,CIN,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,153,0,0,0,0,0,6,0,0.789662472903729,0,15.3,29.3,153,11,0,0,13.91,2.66,13.91,0,0,10.93,14,10.93,0,0,0,0,0,0,0,33.87,0,0
Marco Battaglia,TE,CIN,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,36,105,0,0,0,0,0,3,0,1.42172870598733,0,10.5,23.5,105,14,0,0,7.5,1.68,7.5,0,0,8.08,13,8.08,0,0,0,0,0,0,0,33.87,0,0
Marco Battaglia,TE,CIN,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,118,0,1,0,0,0,7,0,0.609641999006271,0,11.8,24.8,118,6,0,0,19.67,4.13,19.67,0,0,9.08,13,9.08,0,0,0,0,0,0,0,33.87,0,0
Marco Battaglia,TE,TB,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0322580635547638,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.87,0,0
Marco Battaglia,TE,WAS,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0,0,1,0,0.0416666679084301,0,0.9,1.9,9,1,0,0,9,1.9,9,0,0,9,1,9,0,0,0,0,0,0,0,33.87,0,0
Marcus Baugh,TE,WAS,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0.030303031206131,0,0.2,1.2,2,1,0,0,2,1.2,2,0,0,2,1,2,0,0,0,0,0,0,0,33.87,6-3,247
Marcus Easley,WR,BUF,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,13,0,0,0,40,1,0,0,0.14327260479331,0.147952117957175,1.3,3.3,13,4,0,0,3.25,0.82,3.25,0,0,6.5,2,6.5,0,0,0,0,0,0,0,33.87,6-3,210
Marcus Easley,WR,BUF,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,58,1,0,0,74,16,1,0,0.084656085819006,0.209271620959044,11.8,12.8,58,3,0,0,19.33,4.27,19.33,0,0,58,1,58,0,0,0,0,1,1,1,33.87,6-3,210
Marcus Johnson,WR,IND,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,6,8,102,1,0,0,110,28,5,0,0.154507208615542,0.252692520618439,16,22,100,4,0,-0.5,25.5,5.5,25,0,-2,17,7,14.29,0,0,0,0,0.167,1,0.143,33.87,0,0
Marcus Johnson,WR,IND,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,33,277,2,0,0,573,43,12,0,1.12577356770635,2.13569781184197,39.7,56.7,277,8,0,0,34.62,7.09,34.62,0,0,16.29,17,16.29,0,0,0,0,0.118,2,0.118,33.87,0,0
Marcus Johnson,WR,IND,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,255,0,0,0,487,49,11,0,0.766681706532836,1.8121570199728,25.5,39.5,255,8,0,0,31.88,4.94,31.88,0,0,18.21,14,18.21,0,0,0,0,0,0,0,33.87,0,0
Marcus Johnson,WR,NYG,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,99,0,0,0,233,36,6,0,0.730276003479958,1.17714655399323,9.9,18.9,99,5,0,0,19.8,3.78,19.8,0,0,11,9,11,0,0,0,0,0,0,0,33.87,0,0
Marcus Johnson,WR,PHI,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,45,0,1,1,138,7,3,0,0.266623385250568,0.496060244739056,2.5,7.5,45,6,0,0,7.5,1.25,7.5,0,0,9,5,9,0,0,0,0,0,0,0,33.87,0,0
Marcus Johnson,WR,TEN,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,1,0,9,19,160,0,0,0,171,95,7,0,0.71321234293282,0.892753899097443,15.8,24.8,158,7,0,-0.29,22.86,3.54,22.57,0,-1,17.78,11,14.36,0,0,0,0,0,0,0,33.87,0,0
Marcus Kemp,WR,KC,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,0,0,4,8,0,0,0.0620300769805908,0.0219056375790387,0.7,1.7,7,2,0,0,3.5,0.85,3.5,0,0,7,1,7,0,0,0,0,0,0,0,33.87,0,0
Marcus Kemp,WR,KC,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,0,0,1,10,1,0,0.0416666679084301,0.00602409616112709,1.1,2.1,11,1,0,0,11,2.1,11,0,0,11,1,11,0,0,0,0,0,0,0,33.87,0,0
Marcus Kemp,WR,KC,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,24,0,0,0,62,8,1,0,0.133115470409393,0.202588900923729,2.4,4.4,24,5,0,0,4.8,0.88,4.8,0,0,12,2,12,0,0,0,0,0,0,0,33.87,0,0
Marcus Knight,WR,LV,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,26,0,0,0,0,0,0,0,0.0991375297307968,0,2.6,5.6,26,4,0,0,6.5,1.4,6.5,0,0,8.67,3,8.67,0,0,0,0,0,0,0,33.87,6-1,180
Marcus Mariota,QB,ATL,2022,184,300,2219,15,9,28,195,4,1,3105,900,111,2,85,438,4,4,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,196.56,196.56,2657,13,170.69,33.69,0,15.12,204.38,7.4,5.15,0,385,6.9,0.613,0.03,0.05,0.047,0,19,0.049,94.96,6-4,222
Marcus Mariota,QB,LV,2020,17,28,226,1,1,0,0,0,0,273,76,11,0,9,88,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,25.84,25.84,314,1,226,88,0,25.84,314,8.07,9.78,0,37,8.49,0.607,0.036,0.036,0.111,0,2,0.054,92.58,6-4,222
Marcus Mariota,QB,LV,2021,1,2,4,0,0,0,0,0,0,31,8,0,0,13,87,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,14.86,14.86,91,7,0.57,12.43,0,2.12,13,2,6.69,0,15,6.07,0.5,0,0,0.077,0,1,0.067,50.54,6-4,222
Marcus Mariota,QB,TEN,2015,230,370,2818,19,10,38,258,8,6,3431,1161,142,3,34,252,2,2,0,10,0,1,1,41,1,0,0,26,15,1,0,0.025000000372529,0.0594965666532517,210.02,211.02,3111,12,234.83,21,3.42,17.58,259.25,7.62,7.41,41,405,7.68,0.622,0.027,0.051,0.059,1,22,0.054,96.96,6-4,222
Marcus Mariota,QB,TEN,2016,276,451,3426,26,9,23,156,2,2,4344,1258,158,0,60,349,2,6,3,19,0,0,1,0,0,0,0,18,0,0,0,0.0500000007450581,0.0861244052648544,259.94,259.94,3775,15,228.4,23.27,0,17.33,251.67,7.6,5.82,0,511,7.39,0.612,0.02,0.058,0.033,0,28,0.055,98.38,6-4,222
Marcus Mariota,QB,TEN,2017,281,453,3232,13,15,27,173,0,0,4043,1254,147,0,60,312,5,2,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,210.48,210.48,3544,15,215.47,20.8,0,14.03,236.27,7.13,5.2,0,513,6.91,0.62,0.033,0.029,0.083,0,18,0.035,87.42,6-4,222
Marcus Mariota,QB,TEN,2018,228,331,2528,11,8,42,243,5,1,2516,1266,121,0,64,357,2,3,1,26,0,1,1,21,0,0,0,10,11,1,0,0.0416666679084301,0.0374531820416451,174.92,175.92,2906,14,180.57,25.5,1.5,12.57,207.57,7.64,5.58,21,396,7.34,0.689,0.024,0.033,0.031,0,13,0.033,96.62,6-4,222
Marcus Mariota,QB,TEN,2019,95,160,1203,7,2,25,162,2,0,1127,604,50,0,24,129,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,85.02,85.02,1332,7,171.86,18.43,0,12.15,190.29,7.52,5.38,0,184,7.24,0.594,0.012,0.044,0,0,7,0.038,91.87,6-4,222
Marcus Mason,RB,WAS,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,32,127,0,0,0,4,0,6,7,58,0,0,0,-9,63,1,0,0.202420985326171,-0.0448728096671403,18.5,24.5,185,9,0,14.11,6.44,2.72,20.56,0,3.97,9.67,38,4.87,0,0,0,0,0,0,0,33.87,0,0
Marcus Maxwell,WR,CIN,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,5,0,1,0,0.0384615398943424,0.0381679385900497,0.5,1.5,5,1,0,0,5,1.5,5,0,0,5,1,5,0,0,0,0,0,0,0,33.87,0,0
Marcus Murphy,RB,BUF,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,7,41,0,0,0,2,0,2,2,7,0,0,0,-3,10,1,0,0.0740740746259689,-0.0147058824077249,4.8,6.8,48,1,0,41,7,6.8,48,0,5.86,3.5,9,5.33,0,0,0,0,0,0,0,33.87,5-9,198
Marcus Murphy,RB,BUF,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,52,250,0,0,0,7,0,11,19,26,0,0,0,26,37,2,0,0.566695893183351,0.0729079730808735,27.6,38.6,276,9,0,27.78,2.89,4.29,30.67,0,4.81,2.36,63,4.38,0,0,0,0,0,0,0,33.87,5-9,198
Marcus Murphy,RB,NO,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,33.87,5-9,198
Marcus Murphy,RB,NO,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,2,1,0,0,0.0227272734045982,0.0123456791043282,0.3,1.3,3,1,0,0,3,1.3,3,0,0,3,1,3,0,0,0,0,0,0,0,33.87,5-9,198
Marcus Nash,WR,BAL,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0769230797886848,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.87,0,0
Marcus Nash,WR,DEN,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0344827584922314,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.87,0,0
Marcus Pollard,TE,DET,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,50,516,3,1,1,0,0,28,0,2.47073853760958,0,67.6,114.6,516,15,0,0,34.4,7.64,34.4,0,0,10.98,47,10.98,0,0,0,0,0.064,3,0.064,33.87,0,0
Marcus Pollard,TE,DET,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,100,0,0,0,38,62,6,0,0.536864958703518,0.219107709825039,10,22,100,9,0,0,11.11,2.44,11.11,0,0,8.33,12,8.33,0,0,0,0,0,0,0,33.87,0,0
Marcus Pollard,TE,IND,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,46,361,4,2,2,0,0,18,0,1.45769759640098,0,56.1,89.1,361,15,0,0,24.07,5.94,24.07,0,0,10.94,33,10.94,0,0,0,0,0.121,4,0.121,33.87,0,0
Marcus Pollard,TE,IND,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,42,439,3,0,0,0,0,18,1,1.29732301458716,0,63.9,93.9,439,14,0,0,31.36,6.71,31.36,0,0,14.63,30,14.63,0,0,0,0,0.1,3,0.1,33.87,0,0
Marcus Pollard,TE,IND,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,73,739,8,0,0,0,0,34,0,2.14819832891226,0,121.9,168.9,739,16,0,0,46.19,10.56,46.19,0,0,15.72,47,15.72,0,0,0,0,0.17,8,0.17,33.87,0,0
Marcus Pollard,TE,IND,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,69,478,6,1,1,0,0,21,1,1.83936004713178,0,83.8,126.8,478,15,0,0,31.87,8.45,31.87,0,0,11.12,43,11.12,0,0,0,0,0.14,6,0.14,33.87,0,0
Marcus Pollard,TE,IND,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,57,541,3,1,0,0,0,25,0,1.68410285189748,0,72.1,112.1,541,13,0,0,41.62,8.62,41.62,0,0,13.52,40,13.52,0,0,0,0,0.075,3,0.075,33.87,0,0
Marcus Pollard,TE,IND,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,41,309,6,0,0,0,0,17,0,1.29963501542807,0,66.9,95.9,309,12,0,0,25.75,7.99,25.75,0,0,10.66,29,10.66,0,0,0,0,0.207,6,0.207,33.87,0,0
Marcus Pollard,TE,SEA,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,273,2,0,0,136,137,15,0,1.27371022105217,0.922474613413215,39.3,67.3,273,12,0,0,22.75,5.61,22.75,0,0,9.75,28,9.75,0,0,0,0,0.071,2,0.071,33.87,0,0
Marcus Robinson,WR,BAL,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,62,451,6,0,0,0,0,23,0,2.41878309100866,0,81.1,112.1,451,15,0,0,30.07,7.47,30.07,0,0,14.55,31,14.55,0,0,0,0,0.194,6,0.194,33.87,0,0
Marcus Robinson,WR,CHI,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,148,1389,9,0,0,0,185,55,0,3.61422155052424,0,192.9,275.9,1389,16,0,0,86.81,17.24,86.81,0,0,16.73,83,16.73,0,0,0,0,0.108,9,0.108,33.87,0,0
Marcus Robinson,WR,CHI,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,54,100,732,5,1,1,0,0,26,0,3.01452901959419,0,102.1,156.1,741,11,0,0.82,66.55,14.19,67.36,0,9,13.56,55,13.47,0,0,0,0,0.093,5,0.091,33.87,0,0
Marcus Robinson,WR,CHI,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,42,269,2,0,0,0,0,11,0,1.35814752429724,0,38.9,61.9,269,5,0,0,53.8,12.38,53.8,0,0,11.7,23,11.7,0,0,0,0,0.087,2,0.087,33.87,0,0
Marcus Robinson,WR,CHI,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,53,244,3,0,0,0,0,9,0,1.64190551638603,0,42.4,63.4,244,15,0,0,16.27,4.23,16.27,0,0,11.62,21,11.62,0,0,0,0,0.143,3,0.143,33.87,0,0
Marcus Robinson,WR,MIN,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,79,657,8,1,0,0,0,31,0,2.25959343835712,0,113.7,160.7,657,16,0,0,41.06,10.04,41.06,0,0,13.98,47,13.98,0,0,0,0,0.17,8,0.17,33.87,0,0
Marcus Robinson,WR,MIN,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,515,5,0,0,0,0,24,1,1.59195455908775,0,83.5,114.5,515,14,0,0,36.79,8.18,36.79,0,0,16.61,31,16.61,0,0,0,0,0.161,5,0.161,33.87,0,0
